registration_key,source_name,source_path,source_pixel_size_y,source_pixel_size_x,source_pixel_unit,source_shape,source_image_height,source_image_width,converted_name,converted_path,converted_pixel_size_y,converted_pixel_size_x,converted_pixel_unit,converted_shape,converted_image_height,converted_image_width,keep_original_resolution,status,source_image_id,last_updated
C:\CVEM\data\raw\Au rod::3.dm3,3.dm3,C:\CVEM\data\raw\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r001_c001.png,C:\CVEM\data\selected_4_annotations\Au rod\baad54fecc_r001_c001.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,baad54fecc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::3.dm3,3.dm3,C:\CVEM\data\raw\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r001_c003.png,C:\CVEM\data\selected_4_annotations\Au rod\baad54fecc_r001_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,baad54fecc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::3.dm3,3.dm3,C:\CVEM\data\raw\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r002_c000.png,C:\CVEM\data\selected_4_annotations\Au rod\baad54fecc_r002_c000.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,baad54fecc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::3.dm3,3.dm3,C:\CVEM\data\raw\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r002_c003.png,C:\CVEM\data\selected_4_annotations\Au rod\baad54fecc_r002_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,baad54fecc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::3.dm3,3.dm3,C:\CVEM\data\raw\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r003_c002.png,C:\CVEM\data\selected_4_annotations\Au rod\baad54fecc_r003_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,baad54fecc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::3.dm3,3.dm3,C:\CVEM\data\raw\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r003_c003.png,C:\CVEM\data\selected_4_annotations\Au rod\baad54fecc_r003_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,baad54fecc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\CVEM\data\raw\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r000_c003.png,C:\CVEM\data\selected_4_annotations\Au rod\c3ff8fdb3b_r000_c003.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder_cvem,c3ff8fdb3b,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\CVEM\data\raw\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r001_c000.png,C:\CVEM\data\selected_4_annotations\Au rod\c3ff8fdb3b_r001_c000.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder_cvem,c3ff8fdb3b,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\CVEM\data\raw\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r001_c001.png,C:\CVEM\data\selected_4_annotations\Au rod\c3ff8fdb3b_r001_c001.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder_cvem,c3ff8fdb3b,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\CVEM\data\raw\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r002_c003.png,C:\CVEM\data\selected_4_annotations\Au rod\c3ff8fdb3b_r002_c003.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder_cvem,c3ff8fdb3b,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::1.dm3,1.dm3,C:\CVEM\data\raw\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r000_c001.png,C:\CVEM\data\selected_4_annotations\Au rod\cfbb8fc3fc_r000_c001.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,cfbb8fc3fc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::1.dm3,1.dm3,C:\CVEM\data\raw\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r000_c002.png,C:\CVEM\data\selected_4_annotations\Au rod\cfbb8fc3fc_r000_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,cfbb8fc3fc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::1.dm3,1.dm3,C:\CVEM\data\raw\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r001_c002.png,C:\CVEM\data\selected_4_annotations\Au rod\cfbb8fc3fc_r001_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,cfbb8fc3fc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::1.dm3,1.dm3,C:\CVEM\data\raw\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r002_c001.png,C:\CVEM\data\selected_4_annotations\Au rod\cfbb8fc3fc_r002_c001.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,cfbb8fc3fc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::1.dm3,1.dm3,C:\CVEM\data\raw\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r002_c002.png,C:\CVEM\data\selected_4_annotations\Au rod\cfbb8fc3fc_r002_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,cfbb8fc3fc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::1.dm3,1.dm3,C:\CVEM\data\raw\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r003_c002.png,C:\CVEM\data\selected_4_annotations\Au rod\cfbb8fc3fc_r003_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,cfbb8fc3fc,2026-06-11T15:35:06
C:\CVEM\data\raw\Au rod::1.dm3,1.dm3,C:\CVEM\data\raw\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r003_c003.png,C:\CVEM\data\selected_4_annotations\Au rod\cfbb8fc3fc_r003_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder_cvem,cfbb8fc3fc,2026-06-11T15:35:06
