registration_key,source_name,source_path,source_pixel_size_y,source_pixel_size_x,source_pixel_unit,source_shape,source_image_height,source_image_width,converted_name,converted_path,converted_pixel_size_y,converted_pixel_size_x,converted_pixel_unit,converted_shape,converted_image_height,converted_image_width,keep_original_resolution,status,source_image_id,last_updated
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au rod A732-1.dm3,Au rod A732-1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au rod A732-1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,Au rod A732-1_57cad4bb07.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\Au rod A732-1_57cad4bb07.png,0.9360760450363159,0.9360760450363159,nm,"(512, 512)",512,512,False,selected_folder,57cad4bb07,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au rod A732-3.dm3,Au rod A732-3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au rod A732-3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,Au rod A732-3_5e3cff4825.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\Au rod A732-3_5e3cff4825.png,0.9360760450363159,0.9360760450363159,nm,"(512, 512)",512,512,False,selected_folder,5e3cff4825,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au sphere_0001.dm4,Au sphere_0001.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au sphere_0001.dm4,0.15993204712867737,0.15993204712867737,nm,"(2048, 2048)",2048,2048,Au sphere_0001_89c46285c8.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\Au sphere_0001_89c46285c8.png,0.6397281885147095,0.6397281885147095,nm,"(512, 512)",512,512,False,selected_folder,89c46285c8,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au sphere_0002.dm4,Au sphere_0002.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au sphere_0002.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,Au sphere_0002_364291cfed.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\Au sphere_0002_364291cfed.png,1.0616226196289062,1.0616226196289062,nm,"(512, 512)",512,512,False,selected_folder,364291cfed,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au sphere_0003.dm4,Au sphere_0003.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au sphere_0003.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,Au sphere_0003_cbdb32b0e4.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\Au sphere_0003_cbdb32b0e4.png,1.0616226196289062,1.0616226196289062,nm,"(512, 512)",512,512,False,selected_folder,cbdb32b0e4,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au sphere_0014.dm4,Au sphere_0014.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au sphere_0014.dm4,0.3959772288799286,0.3959772288799286,nm,"(2048, 2048)",2048,2048,Au sphere_0014_61e00159f5.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\Au sphere_0014_61e00159f5.png,1.5839089155197144,1.5839089155197144,nm,"(512, 512)",512,512,False,selected_folder,61e00159f5,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au sphere_0015.dm4,Au sphere_0015.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au sphere_0015.dm4,0.3959772288799286,0.3959772288799286,nm,"(2048, 2048)",2048,2048,Au sphere_0015_ce40e727d5.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\Au sphere_0015_ce40e727d5.png,1.5839089155197144,1.5839089155197144,nm,"(512, 512)",512,512,False,selected_folder,ce40e727d5,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r000_c001.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r000_c001.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r000_c002.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r000_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r001_c001.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r001_c001.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r001_c003.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r001_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r002_c000.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r002_c000.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r002_c003.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r002_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r003_c002.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r003_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::3.dm3,3.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\3.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,baad54fecc_r003_c003.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\baad54fecc_r003_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,baad54fecc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r000_c003.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\c3ff8fdb3b_r000_c003.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder,c3ff8fdb3b,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r001_c000.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\c3ff8fdb3b_r001_c000.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder,c3ff8fdb3b,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r001_c001.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\c3ff8fdb3b_r001_c001.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder,c3ff8fdb3b,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::Au rod A301-6k-1.dm4,Au rod A301-6k-1.dm4,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\Au rod A301-6k-1.dm4,0.26540565490722656,0.26540565490722656,nm,"(2048, 2048)",2048,2048,c3ff8fdb3b_r002_c003.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\c3ff8fdb3b_r002_c003.png,0.26540565490722656,0.26540565490722656,nm,"(512, 512)",512,512,True,selected_folder,c3ff8fdb3b,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::1.dm3,1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r000_c001.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\cfbb8fc3fc_r000_c001.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,cfbb8fc3fc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::1.dm3,1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r000_c002.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\cfbb8fc3fc_r000_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,cfbb8fc3fc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::1.dm3,1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r001_c002.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\cfbb8fc3fc_r001_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,cfbb8fc3fc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::1.dm3,1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r002_c001.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\cfbb8fc3fc_r002_c001.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,cfbb8fc3fc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::1.dm3,1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r002_c002.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\cfbb8fc3fc_r002_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,cfbb8fc3fc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::1.dm3,1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r003_c002.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\cfbb8fc3fc_r003_c002.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,cfbb8fc3fc,2026-05-19T21:16:20
C:\work\Lyu\Image segmentation\Image segmentation\Au rod::1.dm3,1.dm3,C:\work\Lyu\Image segmentation\Image segmentation\Au rod\1.dm3,0.23401901125907898,0.23401901125907898,nm,"(2048, 2048)",2048,2048,cfbb8fc3fc_r003_c003.png,C:\work\Lyu\Image segmentation\Image segmentation\converted_images\Au rod\selected_images\cfbb8fc3fc_r003_c003.png,0.23401901125907898,0.23401901125907898,nm,"(512, 512)",512,512,True,selected_folder,cfbb8fc3fc,2026-05-19T21:16:20
